,Date,Date_YMD,Status,States,value
398,24-Jul-20,2020-07-24,Deceased,Andaman and Nicobar,0
399,25-Jul-20,2020-07-25,Confirmed,Andaman and Nicobar,31
400,25-Jul-20,2020-07-25,Recovered,Andaman and Nicobar,2
401,25-Jul-20,2020-07-25,Deceased,Andaman and Nicobar,0
402,26-Jul-20,2020-07-26,Confirmed,Andaman and Nicobar,28
403,26-Jul-20,2020-07-26,Recovered,Andaman and Nicobar,4
404,26-Jul-20,2020-07-26,Deceased,Andaman and Nicobar,0
405,27-Jul-20,2020-07-27,Confirmed,Andaman and Nicobar,20
406,27-Jul-20,2020-07-27,Recovered,Andaman and Nicobar,12
407,27-Jul-20,2020-07-27,Deceased,Andaman and Nicobar,1
408,28-Jul-20,2020-07-28,Confirmed,Andaman and Nicobar,25
409,28-Jul-20,2020-07-28,Recovered,Andaman and Nicobar,4
410,28-Jul-20,2020-07-28,Deceased,Andaman and Nicobar,0
411,29-Jul-20,2020-07-29,Confirmed,Andaman and Nicobar,65
412,29-Jul-20,2020-07-29,Recovered,Andaman and Nicobar,5
413,29-Jul-20,2020-07-29,Deceased,Andaman and Nicobar,1
414,30-Jul-20,2020-07-30,Confirmed,Andaman and Nicobar,42
415,30-Jul-20,2020-07-30,Recovered,Andaman and Nicobar,0
416,30-Jul-20,2020-07-30,Deceased,Andaman and Nicobar,1
417,31-Jul-20,2020-07-31,Confirmed,Andaman and Nicobar,78
418,31-Jul-20,2020-07-31,Recovered,Andaman and Nicobar,13
419,31-Jul-20,2020-07-31,Deceased,Andaman and Nicobar,2
420,01-Aug-20,2020-08-01,Confirmed,Andaman and Nicobar,88
421,01-Aug-20,2020-08-01,Recovered,Andaman and Nicobar,12
422,01-Aug-20,2020-08-01,Deceased,Andaman and Nicobar,2
423,02-Aug-20,2020-08-02,Confirmed,Andaman and Nicobar,98
424,02-Aug-20,2020-08-02,Recovered,Andaman and Nicobar,16
425,02-Aug-20,2020-08-02,Deceased,Andaman and Nicobar,1
426,03-Aug-20,2020-08-03,Confirmed,Andaman and Nicobar,96
427,03-Aug-20,2020-08-03,Recovered,Andaman and Nicobar,21
428,03-Aug-20,2020-08-03,Deceased,Andaman and Nicobar,2
429,04-Aug-20,2020-08-04,Confirmed,Andaman and Nicobar,98
430,04-Aug-20,2020-08-04,Recovered,Andaman and Nicobar,14
431,04-Aug-20,2020-08-04,Deceased,Andaman and Nicobar,2
432,05-Aug-20,2020-08-05,Confirmed,Andaman and Nicobar,99
433,05-Aug-20,2020-08-05,Recovered,Andaman and Nicobar,49
434,05-Aug-20,2020-08-05,Deceased,Andaman and Nicobar,2
435,06-Aug-20,2020-08-06,Confirmed,Andaman and Nicobar,96
436,06-Aug-20,2020-08-06,Recovered,Andaman and Nicobar,29
437,06-Aug-20,2020-08-06,Deceased,Andaman and Nicobar,2
438,07-Aug-20,2020-08-07,Confirmed,Andaman and Nicobar,99
439,07-Aug-20,2020-08-07,Recovered,Andaman and Nicobar,70
440,07-Aug-20,2020-08-07,Deceased,Andaman and Nicobar,3
441,08-Aug-20,2020-08-08,Confirmed,Andaman and Nicobar,129
442,08-Aug-20,2020-08-08,Recovered,Andaman and Nicobar,75
443,08-Aug-20,2020-08-08,Deceased,Andaman and Nicobar,1
444,09-Aug-20,2020-08-09,Confirmed,Andaman and Nicobar,139
445,09-Aug-20,2020-08-09,Recovered,Andaman and Nicobar,148
446,09-Aug-20,2020-08-09,Deceased,Andaman and Nicobar,0
447,10-Aug-20,2020-08-10,Confirmed,Andaman and Nicobar,135
448,10-Aug-20,2020-08-10,Recovered,Andaman and Nicobar,61
449,10-Aug-20,2020-08-10,Deceased,Andaman and Nicobar,0
450,11-Aug-20,2020-08-11,Confirmed,Andaman and Nicobar,139
451,11-Aug-20,2020-08-11,Recovered,Andaman and Nicobar,40
452,11-Aug-20,2020-08-11,Deceased,Andaman and Nicobar,1
453,12-Aug-20,2020-08-12,Confirmed,Andaman and Nicobar,136
454,12-Aug-20,2020-08-12,Recovered,Andaman and Nicobar,80
455,12-Aug-20,2020-08-12,Deceased,Andaman and Nicobar,0
456,13-Aug-20,2020-08-13,Confirmed,Andaman and Nicobar,137
457,13-Aug-20,2020-08-13,Recovered,Andaman and Nicobar,95
458,13-Aug-20,2020-08-13,Deceased,Andaman and Nicobar,1
459,14-Aug-20,2020-08-14,Confirmed,Andaman and Nicobar,149
460,14-Aug-20,2020-08-14,Recovered,Andaman and Nicobar,108
461,14-Aug-20,2020-08-14,Deceased,Andaman and Nicobar,2
462,15-Aug-20,2020-08-15,Confirmed,Andaman and Nicobar,120
463,15-Aug-20,2020-08-15,Recovered,Andaman and Nicobar,96
464,15-Aug-20,2020-08-15,Deceased,Andaman and Nicobar,0
465,16-Aug-20,2020-08-16,Confirmed,Andaman and Nicobar,93
466,16-Aug-20,2020-08-16,Recovered,Andaman and Nicobar,98
467,16-Aug-20,2020-08-16,Deceased,Andaman and Nicobar,4
468,17-Aug-20,2020-08-17,Confirmed,Andaman and Nicobar,46
469,17-Aug-20,2020-08-17,Recovered,Andaman and Nicobar,99
470,17-Aug-20,2020-08-17,Deceased,Andaman and Nicobar,1
471,18-Aug-20,2020-08-18,Confirmed,Andaman and Nicobar,84
472,18-Aug-20,2020-08-18,Recovered,Andaman and Nicobar,96
473,18-Aug-20,2020-08-18,Deceased,Andaman and Nicobar,1
474,19-Aug-20,2020-08-19,Confirmed,Andaman and Nicobar,75
475,19-Aug-20,2020-08-19,Recovered,Andaman and Nicobar,108
476,19-Aug-20,2020-08-19,Deceased,Andaman and Nicobar,0
477,20-Aug-20,2020-08-20,Confirmed,Andaman and Nicobar,76
478,20-Aug-20,2020-08-20,Recovered,Andaman and Nicobar,109
479,20-Aug-20,2020-08-20,Deceased,Andaman and Nicobar,1
480,21-Aug-20,2020-08-21,Confirmed,Andaman and Nicobar,67
481,21-Aug-20,2020-08-21,Recovered,Andaman and Nicobar,106
482,21-Aug-20,2020-08-21,Deceased,Andaman and Nicobar,1
483,22-Aug-20,2020-08-22,Confirmed,Andaman and Nicobar,61
484,22-Aug-20,2020-08-22,Recovered,Andaman and Nicobar,109
485,22-Aug-20,2020-08-22,Deceased,Andaman and Nicobar,0
486,23-Aug-20,2020-08-23,Confirmed,Andaman and Nicobar,52
487,23-Aug-20,2020-08-23,Recovered,Andaman and Nicobar,110
488,23-Aug-20,2020-08-23,Deceased,Andaman and Nicobar,1
489,24-Aug-20,2020-08-24,Confirmed,Andaman and Nicobar,44
490,24-Aug-20,2020-08-24,Recovered,Andaman and Nicobar,129
491,24-Aug-20,2020-08-24,Deceased,Andaman and Nicobar,2
492,25-Aug-20,2020-08-25,Confirmed,Andaman and Nicobar,41
493,25-Aug-20,2020-08-25,Recovered,Andaman and Nicobar,139
494,25-Aug-20,2020-08-25,Deceased,Andaman and Nicobar,2
495,26-Aug-20,2020-08-26,Confirmed,Andaman and Nicobar,40
496,26-Aug-20,2020-08-26,Recovered,Andaman and Nicobar,78
497,26-Aug-20,2020-08-26,Deceased,Andaman and Nicobar,4
498,27-Aug-20,2020-08-27,Confirmed,Andaman and Nicobar,33
499,27-Aug-20,2020-08-27,Recovered,Andaman and Nicobar,65
500,27-Aug-20,2020-08-27,Deceased,Andaman and Nicobar,1
501,28-Aug-20,2020-08-28,Confirmed,Andaman and Nicobar,32
502,28-Aug-20,2020-08-28,Recovered,Andaman and Nicobar,70
503,28-Aug-20,2020-08-28,Deceased,Andaman and Nicobar,0
504,29-Aug-20,2020-08-29,Confirmed,Andaman and Nicobar,31
505,29-Aug-20,2020-08-29,Recovered,Andaman and Nicobar,75
506,29-Aug-20,2020-08-29,Deceased,Andaman and Nicobar,2
507,30-Aug-20,2020-08-30,Confirmed,Andaman and Nicobar,23
508,30-Aug-20,2020-08-30,Recovered,Andaman and Nicobar,67
509,30-Aug-20,2020-08-30,Deceased,Andaman and Nicobar,1
510,31-Aug-20,2020-08-31,Confirmed,Andaman and Nicobar,28
511,31-Aug-20,2020-08-31,Recovered,Andaman and Nicobar,61
512,31-Aug-20,2020-08-31,Deceased,Andaman and Nicobar,1
513,01-Sep-20,2020-09-01,Confirmed,Andaman and Nicobar,28
514,01-Sep-20,2020-09-01,Recovered,Andaman and Nicobar,67
515,01-Sep-20,2020-09-01,Deceased,Andaman and Nicobar,0
516,02-Sep-20,2020-09-02,Confirmed,Andaman and Nicobar,26
517,02-Sep-20,2020-09-02,Recovered,Andaman and Nicobar,44
518,02-Sep-20,2020-09-02,Deceased,Andaman and Nicobar,1
519,03-Sep-20,2020-09-03,Confirmed,Andaman and Nicobar,37
520,03-Sep-20,2020-09-03,Recovered,Andaman and Nicobar,65
521,03-Sep-20,2020-09-03,Deceased,Andaman and Nicobar,1
522,04-Sep-20,2020-09-04,Confirmed,Andaman and Nicobar,34
523,04-Sep-20,2020-09-04,Recovered,Andaman and Nicobar,40
524,04-Sep-20,2020-09-04,Deceased,Andaman and Nicobar,1
525,05-Sep-20,2020-09-05,Confirmed,Andaman and Nicobar,35
526,05-Sep-20,2020-09-05,Recovered,Andaman and Nicobar,41
527,05-Sep-20,2020-09-05,Deceased,Andaman and Nicobar,1
528,06-Sep-20,2020-09-06,Confirmed,Andaman and Nicobar,40
529,06-Sep-20,2020-09-06,Recovered,Andaman and Nicobar,47
530,06-Sep-20,2020-09-06,Deceased,Andaman and Nicobar,0
531,07-Sep-20,2020-09-07,Confirmed,Andaman and Nicobar,27
532,07-Sep-20,2020-09-07,Recovered,Andaman and Nicobar,46
533,07-Sep-20,2020-09-07,Deceased,Andaman and Nicobar,0
534,08-Sep-20,2020-09-08,Confirmed,Andaman and Nicobar,33
535,08-Sep-20,2020-09-08,Recovered,Andaman and Nicobar,38
536,08-Sep-20,2020-09-08,Deceased,Andaman and Nicobar,0
537,09-Sep-20,2020-09-09,Confirmed,Andaman and Nicobar,34
538,09-Sep-20,2020-09-09,Recovered,Andaman and Nicobar,43
539,09-Sep-20,2020-09-09,Deceased,Andaman and Nicobar,1
540,10-Sep-20,2020-09-10,Confirmed,Andaman and Nicobar,39
541,10-Sep-20,2020-09-10,Recovered,Andaman and Nicobar,43
542,10-Sep-20,2020-09-10,Deceased,Andaman and Nicobar,0
543,11-Sep-20,2020-09-11,Confirmed,Andaman and Nicobar,29
544,11-Sep-20,2020-09-11,Recovered,Andaman and Nicobar,36
545,11-Sep-20,2020-09-11,Deceased,Andaman and Nicobar,0
546,12-Sep-20,2020-09-12,Confirmed,Andaman and Nicobar,27
547,12-Sep-20,2020-09-12,Recovered,Andaman and Nicobar,45
548,12-Sep-20,2020-09-12,Deceased,Andaman and Nicobar,0
549,13-Sep-20,2020-09-13,Confirmed,Andaman and Nicobar,25
550,13-Sep-20,2020-09-13,Recovered,Andaman and Nicobar,41
551,13-Sep-20,2020-09-13,Deceased,Andaman and Nicobar,0
552,14-Sep-20,2020-09-14,Confirmed,Andaman and Nicobar,11
553,14-Sep-20,2020-09-14,Recovered,Andaman and Nicobar,35
554,14-Sep-20,2020-09-14,Deceased,Andaman and Nicobar,1
555,15-Sep-20,2020-09-15,Confirmed,Andaman and Nicobar,17
556,15-Sep-20,2020-09-15,Recovered,Andaman and Nicobar,40
557,15-Sep-20,2020-09-15,Deceased,Andaman and Nicobar,0
558,16-Sep-20,2020-09-16,Confirmed,Andaman and Nicobar,19
559,16-Sep-20,2020-09-16,Recovered,Andaman and Nicobar,27
560,16-Sep-20,2020-09-16,Deceased,Andaman and Nicobar,0
561,17-Sep-20,2020-09-17,Confirmed,Andaman and Nicobar,11
562,17-Sep-20,2020-09-17,Recovered,Andaman and Nicobar,33
563,17-Sep-20,2020-09-17,Deceased,Andaman and Nicobar,0
564,18-Sep-20,2020-09-18,Confirmed,Andaman and Nicobar,27
565,18-Sep-20,2020-09-18,Recovered,Andaman and Nicobar,36
566,18-Sep-20,2020-09-18,Deceased,Andaman and Nicobar,0
567,19-Sep-20,2020-09-19,Confirmed,Andaman and Nicobar,13
568,19-Sep-20,2020-09-19,Recovered,Andaman and Nicobar,22
569,19-Sep-20,2020-09-19,Deceased,Andaman and Nicobar,0
570,20-Sep-20,2020-09-20,Confirmed,Andaman and Nicobar,7
571,20-Sep-20,2020-09-20,Recovered,Andaman and Nicobar,15
572,20-Sep-20,2020-09-20,Deceased,Andaman and Nicobar,0
573,21-Sep-20,2020-09-21,Confirmed,Andaman and Nicobar,22
574,21-Sep-20,2020-09-21,Recovered,Andaman and Nicobar,18
575,21-Sep-20,2020-09-21,Deceased,Andaman and Nicobar,0
576,22-Sep-20,2020-09-22,Confirmed,Andaman and Nicobar,18
577,22-Sep-20,2020-09-22,Recovered,Andaman and Nicobar,10
578,22-Sep-20,2020-09-22,Deceased,Andaman and Nicobar,0
579,23-Sep-20,2020-09-23,Confirmed,Andaman and Nicobar,21
580,23-Sep-20,2020-09-23,Recovered,Andaman and Nicobar,15
581,23-Sep-20,2020-09-23,Deceased,Andaman and Nicobar,0
582,24-Sep-20,2020-09-24,Confirmed,Andaman and Nicobar,32
583,24-Sep-20,2020-09-24,Recovered,Andaman and Nicobar,9
584,24-Sep-20,2020-09-24,Deceased,Andaman and Nicobar,0
585,25-Sep-20,2020-09-25,Confirmed,Andaman and Nicobar,15
586,25-Sep-20,2020-09-25,Recovered,Andaman and Nicobar,25
587,25-Sep-20,2020-09-25,Deceased,Andaman and Nicobar,0
588,26-Sep-20,2020-09-26,Confirmed,Andaman and Nicobar,15
589,26-Sep-20,2020-09-26,Recovered,Andaman and Nicobar,23
590,26-Sep-20,2020-09-26,Deceased,Andaman and Nicobar,0
591,27-Sep-20,2020-09-27,Confirmed,Andaman and Nicobar,20
592,27-Sep-20,2020-09-27,Recovered,Andaman and Nicobar,2
593,27-Sep-20,2020-09-27,Deceased,Andaman and Nicobar,1
594,28-Sep-20,2020-09-28,Confirmed,Andaman and Nicobar,9
595,28-Sep-20,2020-09-28,Recovered,Andaman and Nicobar,29
596,28-Sep-20,2020-09-28,Deceased,Andaman and Nicobar,0
597,29-Sep-20,2020-09-29,Confirmed,Andaman and Nicobar,18
598,29-Sep-20,2020-09-29,Recovered,Andaman and Nicobar,5
599,29-Sep-20,2020-09-29,Deceased,Andaman and Nicobar,0
600,30-Sep-20,2020-09-30,Confirmed,Andaman and Nicobar,14
601,30-Sep-20,2020-09-30,Recovered,Andaman and Nicobar,21
602,30-Sep-20,2020-09-30,Deceased,Andaman and Nicobar,0
603,01-Oct-20,2020-10-01,Confirmed,Andaman and Nicobar,13
604,01-Oct-20,2020-10-01,Recovered,Andaman and Nicobar,15
605,01-Oct-20,2020-10-01,Deceased,Andaman and Nicobar,0
606,02-Oct-20,2020-10-02,Confirmed,Andaman and Nicobar,10
607,02-Oct-20,2020-10-02,Recovered,Andaman and Nicobar,8
608,02-Oct-20,2020-10-02,Deceased,Andaman and Nicobar,0
609,03-Oct-20,2020-10-03,Confirmed,Andaman and Nicobar,10
610,03-Oct-20,2020-10-03,Recovered,Andaman and Nicobar,11
611,03-Oct-20,2020-10-03,Deceased,Andaman and Nicobar,0
612,04-Oct-20,2020-10-04,Confirmed,Andaman and Nicobar,16
613,04-Oct-20,2020-10-04,Recovered,Andaman and Nicobar,7
614,04-Oct-20,2020-10-04,Deceased,Andaman and Nicobar,0
615,05-Oct-20,2020-10-05,Confirmed,Andaman and Nicobar,15
616,05-Oct-20,2020-10-05,Recovered,Andaman and Nicobar,10
617,05-Oct-20,2020-10-05,Deceased,Andaman and Nicobar,1
618,06-Oct-20,2020-10-06,Confirmed,Andaman and Nicobar,13
619,06-Oct-20,2020-10-06,Recovered,Andaman and Nicobar,19
620,06-Oct-20,2020-10-06,Deceased,Andaman and Nicobar,0
621,07-Oct-20,2020-10-07,Confirmed,Andaman and Nicobar,23
622,07-Oct-20,2020-10-07,Recovered,Andaman and Nicobar,18
623,07-Oct-20,2020-10-07,Deceased,Andaman and Nicobar,0
624,08-Oct-20,2020-10-08,Confirmed,Andaman and Nicobar,17
625,08-Oct-20,2020-10-08,Recovered,Andaman and Nicobar,11
626,08-Oct-20,2020-10-08,Deceased,Andaman and Nicobar,1
627,09-Oct-20,2020-10-09,Confirmed,Andaman and Nicobar,24
628,09-Oct-20,2020-10-09,Recovered,Andaman and Nicobar,17
629,09-Oct-20,2020-10-09,Deceased,Andaman and Nicobar,0
630,10-Oct-20,2020-10-10,Confirmed,Andaman and Nicobar,16
631,10-Oct-20,2020-10-10,Recovered,Andaman and Nicobar,20
632,10-Oct-20,2020-10-10,Deceased,Andaman and Nicobar,0
633,11-Oct-20,2020-10-11,Confirmed,Andaman and Nicobar,13
634,11-Oct-20,2020-10-11,Recovered,Andaman and Nicobar,20
635,11-Oct-20,2020-10-11,Deceased,Andaman and Nicobar,0
636,12-Oct-20,2020-10-12,Confirmed,Andaman and Nicobar,18
637,12-Oct-20,2020-10-12,Recovered,Andaman and Nicobar,6
638,12-Oct-20,2020-10-12,Deceased,Andaman and Nicobar,0
639,13-Oct-20,2020-10-13,Confirmed,Andaman and Nicobar,13
640,13-Oct-20,2020-10-13,Recovered,Andaman and Nicobar,12
641,13-Oct-20,2020-10-13,Deceased,Andaman and Nicobar,0
642,14-Oct-20,2020-10-14,Confirmed,Andaman and Nicobar,10
643,14-Oct-20,2020-10-14,Recovered,Andaman and Nicobar,14
644,14-Oct-20,2020-10-14,Deceased,Andaman and Nicobar,0
645,15-Oct-20,2020-10-15,Confirmed,Andaman and Nicobar,16
646,15-Oct-20,2020-10-15,Recovered,Andaman and Nicobar,21
647,15-Oct-20,2020-10-15,Deceased,Andaman and Nicobar,0
648,16-Oct-20,2020-10-16,Confirmed,Andaman and Nicobar,10
649,16-Oct-20,2020-10-16,Recovered,Andaman and Nicobar,14
650,16-Oct-20,2020-10-16,Deceased,Andaman and Nicobar,1
651,17-Oct-20,2020-10-17,Confirmed,Andaman and Nicobar,11
652,17-Oct-20,2020-10-17,Recovered,Andaman and Nicobar,17
653,17-Oct-20,2020-10-17,Deceased,Andaman and Nicobar,0
654,18-Oct-20,2020-10-18,Confirmed,Andaman and Nicobar,25
655,18-Oct-20,2020-10-18,Recovered,Andaman and Nicobar,20
656,18-Oct-20,2020-10-18,Deceased,Andaman and Nicobar,0
657,19-Oct-20,2020-10-19,Confirmed,Andaman and Nicobar,18
658,19-Oct-20,2020-10-19,Recovered,Andaman and Nicobar,24
659,19-Oct-20,2020-10-19,Deceased,Andaman and Nicobar,0
660,20-Oct-20,2020-10-20,Confirmed,Andaman and Nicobar,15
661,20-Oct-20,2020-10-20,Recovered,Andaman and Nicobar,10
662,20-Oct-20,2020-10-20,Deceased,Andaman and Nicobar,0
663,21-Oct-20,2020-10-21,Confirmed,Andaman and Nicobar,27
664,21-Oct-20,2020-10-21,Recovered,Andaman and Nicobar,11
665,21-Oct-20,2020-10-21,Deceased,Andaman and Nicobar,0
666,22-Oct-20,2020-10-22,Confirmed,Andaman and Nicobar,16
667,22-Oct-20,2020-10-22,Recovered,Andaman and Nicobar,24
668,22-Oct-20,2020-10-22,Deceased,Andaman and Nicobar,1
669,23-Oct-20,2020-10-23,Confirmed,Andaman and Nicobar,23
670,23-Oct-20,2020-10-23,Recovered,Andaman and Nicobar,8
671,23-Oct-20,2020-10-23,Deceased,Andaman and Nicobar,1
672,24-Oct-20,2020-10-24,Confirmed,Andaman and Nicobar,18
673,24-Oct-20,2020-10-24,Recovered,Andaman and Nicobar,23
674,24-Oct-20,2020-10-24,Deceased,Andaman and Nicobar,0
675,25-Oct-20,2020-10-25,Confirmed,Andaman and Nicobar,20
676,25-Oct-20,2020-10-25,Recovered,Andaman and Nicobar,15
677,25-Oct-20,2020-10-25,Deceased,Andaman and Nicobar,0
678,26-Oct-20,2020-10-26,Confirmed,Andaman and Nicobar,8
679,26-Oct-20,2020-10-26,Recovered,Andaman and Nicobar,14
680,26-Oct-20,2020-10-26,Deceased,Andaman and Nicobar,0
681,27-Oct-20,2020-10-27,Confirmed,Andaman and Nicobar,21
682,27-Oct-20,2020-10-27,Recovered,Andaman and Nicobar,22
683,27-Oct-20,2020-10-27,Deceased,Andaman and Nicobar,0
684,28-Oct-20,2020-10-28,Confirmed,Andaman and Nicobar,15
685,28-Oct-20,2020-10-28,Recovered,Andaman and Nicobar,20
686,28-Oct-20,2020-10-28,Deceased,Andaman and Nicobar,0
687,29-Oct-20,2020-10-29,Confirmed,Andaman and Nicobar,16
688,29-Oct-20,2020-10-29,Recovered,Andaman and Nicobar,15
689,29-Oct-20,2020-10-29,Deceased,Andaman and Nicobar,1
690,30-Oct-20,2020-10-30,Confirmed,Andaman and Nicobar,12
691,30-Oct-20,2020-10-30,Recovered,Andaman and Nicobar,22
692,30-Oct-20,2020-10-30,Deceased,Andaman and Nicobar,0
693,31-Oct-20,2020-10-31,Confirmed,Andaman and Nicobar,15
694,31-Oct-20,2020-10-31,Recovered,Andaman and Nicobar,24
695,31-Oct-20,2020-10-31,Deceased,Andaman and Nicobar,0
696,01-Nov-20,2020-11-01,Confirmed,Andaman and Nicobar,8
697,01-Nov-20,2020-11-01,Recovered,Andaman and Nicobar,12
698,01-Nov-20,2020-11-01,Deceased,Andaman and Nicobar,1
699,02-Nov-20,2020-11-02,Confirmed,Andaman and Nicobar,12
700,02-Nov-20,2020-11-02,Recovered,Andaman and Nicobar,20
701,02-Nov-20,2020-11-02,Deceased,Andaman and Nicobar,0
702,03-Nov-20,2020-11-03,Confirmed,Andaman and Nicobar,20
703,03-Nov-20,2020-11-03,Recovered,Andaman and Nicobar,21
704,03-Nov-20,2020-11-03,Deceased,Andaman and Nicobar,0
705,04-Nov-20,2020-11-04,Confirmed,Andaman and Nicobar,17
706,04-Nov-20,2020-11-04,Recovered,Andaman and Nicobar,10
707,04-Nov-20,2020-11-04,Deceased,Andaman and Nicobar,0
708,05-Nov-20,2020-11-05,Confirmed,Andaman and Nicobar,14
709,05-Nov-20,2020-11-05,Recovered,Andaman and Nicobar,12
710,05-Nov-20,2020-11-05,Deceased,Andaman and Nicobar,0
711,06-Nov-20,2020-11-06,Confirmed,Andaman and Nicobar,17
712,06-Nov-20,2020-11-06,Recovered,Andaman and Nicobar,19
713,06-Nov-20,2020-11-06,Deceased,Andaman and Nicobar,0
714,07-Nov-20,2020-11-07,Confirmed,Andaman and Nicobar,21
715,07-Nov-20,2020-11-07,Recovered,Andaman and Nicobar,12
716,07-Nov-20,2020-11-07,Deceased,Andaman and Nicobar,0
717,08-Nov-20,2020-11-08,Confirmed,Andaman and Nicobar,9
718,08-Nov-20,2020-11-08,Recovered,Andaman and Nicobar,15
719,08-Nov-20,2020-11-08,Deceased,Andaman and Nicobar,0
720,09-Nov-20,2020-11-09,Confirmed,Andaman and Nicobar,13
721,09-Nov-20,2020-11-09,Recovered,Andaman and Nicobar,18
722,09-Nov-20,2020-11-09,Deceased,Andaman and Nicobar,0
723,10-Nov-20,2020-11-10,Confirmed,Andaman and Nicobar,14
724,10-Nov-20,2020-11-10,Recovered,Andaman and Nicobar,16
725,10-Nov-20,2020-11-10,Deceased,Andaman and Nicobar,0
726,11-Nov-20,2020-11-11,Confirmed,Andaman and Nicobar,17
727,11-Nov-20,2020-11-11,Recovered,Andaman and Nicobar,12
728,11-Nov-20,2020-11-11,Deceased,Andaman and Nicobar,0
729,12-Nov-20,2020-11-12,Confirmed,Andaman and Nicobar,13
730,12-Nov-20,2020-11-12,Recovered,Andaman and Nicobar,15
731,12-Nov-20,2020-11-12,Deceased,Andaman and Nicobar,1
732,13-Nov-20,2020-11-13,Confirmed,Andaman and Nicobar,11
733,13-Nov-20,2020-11-13,Recovered,Andaman and Nicobar,22
734,13-Nov-20,2020-11-13,Deceased,Andaman and Nicobar,0
735,14-Nov-20,2020-11-14,Confirmed,Andaman and Nicobar,9
736,14-Nov-20,2020-11-14,Recovered,Andaman and Nicobar,11
737,14-Nov-20,2020-11-14,Deceased,Andaman and Nicobar,0
738,15-Nov-20,2020-11-15,Confirmed,Andaman and Nicobar,9
739,15-Nov-20,2020-11-15,Recovered,Andaman and Nicobar,15
740,15-Nov-20,2020-11-15,Deceased,Andaman and Nicobar,0
741,16-Nov-20,2020-11-16,Confirmed,Andaman and Nicobar,21
742,16-Nov-20,2020-11-16,Recovered,Andaman and Nicobar,16
743,16-Nov-20,2020-11-16,Deceased,Andaman and Nicobar,0
744,17-Nov-20,2020-11-17,Confirmed,Andaman and Nicobar,17
745,17-Nov-20,2020-11-17,Recovered,Andaman and Nicobar,17
746,17-Nov-20,2020-11-17,Deceased,Andaman and Nicobar,0
747,18-Nov-20,2020-11-18,Confirmed,Andaman and Nicobar,19
748,18-Nov-20,2020-11-18,Recovered,Andaman and Nicobar,15
749,18-Nov-20,2020-11-18,Deceased,Andaman and Nicobar,0
750,19-Nov-20,2020-11-19,Confirmed,Andaman and Nicobar,11
751,19-Nov-20,2020-11-19,Recovered,Andaman and Nicobar,20
752,19-Nov-20,2020-11-19,Deceased,Andaman and Nicobar,0
753,20-Nov-20,2020-11-20,Confirmed,Andaman and Nicobar,13
754,20-Nov-20,2020-11-20,Recovered,Andaman and Nicobar,10
755,20-Nov-20,2020-11-20,Deceased,Andaman and Nicobar,0
756,21-Nov-20,2020-11-21,Confirmed,Andaman and Nicobar,14
757,21-Nov-20,2020-11-21,Recovered,Andaman and Nicobar,20
758,21-Nov-20,2020-11-21,Deceased,Andaman and Nicobar,0
759,22-Nov-20,2020-11-22,Confirmed,Andaman and Nicobar,10
760,22-Nov-20,2020-11-22,Recovered,Andaman and Nicobar,12
761,22-Nov-20,2020-11-22,Deceased,Andaman and Nicobar,0
762,23-Nov-20,2020-11-23,Confirmed,Andaman and Nicobar,15
763,23-Nov-20,2020-11-23,Recovered,Andaman and Nicobar,13
764,23-Nov-20,2020-11-23,Deceased,Andaman and Nicobar,0
765,24-Nov-20,2020-11-24,Confirmed,Andaman and Nicobar,11
766,24-Nov-20,2020-11-24,Recovered,Andaman and Nicobar,11
767,24-Nov-20,2020-11-24,Deceased,Andaman and Nicobar,0
768,25-Nov-20,2020-11-25,Confirmed,Andaman and Nicobar,10
769,25-Nov-20,2020-11-25,Recovered,Andaman and Nicobar,15
770,25-Nov-20,2020-11-25,Deceased,Andaman and Nicobar,0
771,26-Nov-20,2020-11-26,Confirmed,Andaman and Nicobar,5
772,26-Nov-20,2020-11-26,Recovered,Andaman and Nicobar,12
773,26-Nov-20,2020-11-26,Deceased,Andaman and Nicobar,0
774,27-Nov-20,2020-11-27,Confirmed,Andaman and Nicobar,7
775,27-Nov-20,2020-11-27,Recovered,Andaman and Nicobar,17
776,27-Nov-20,2020-11-27,Deceased,Andaman and Nicobar,0
777,28-Nov-20,2020-11-28,Confirmed,Andaman and Nicobar,9
