,Confiremed,Deceased,Recovered,Date,Date_YMD,States,value,Month-Year
24656,0.0,7.0,0.0,14-Jun-21,2021-06-14,Himachal Pradesh,7,Jun-2021
24657,321.0,0.0,0.0,15-Jun-21,2021-06-15,Himachal Pradesh,321,Jun-2021
24658,0.0,0.0,691.0,15-Jun-21,2021-06-15,Himachal Pradesh,691,Jun-2021
24659,0.0,12.0,0.0,15-Jun-21,2021-06-15,Himachal Pradesh,12,Jun-2021
24660,210.0,0.0,0.0,16-Jun-21,2021-06-16,Himachal Pradesh,210,Jun-2021
24661,0.0,0.0,524.0,16-Jun-21,2021-06-16,Himachal Pradesh,524,Jun-2021
24662,0.0,4.0,0.0,16-Jun-21,2021-06-16,Himachal Pradesh,4,Jun-2021
24663,292.0,0.0,0.0,17-Jun-21,2021-06-17,Himachal Pradesh,292,Jun-2021
24664,0.0,0.0,585.0,17-Jun-21,2021-06-17,Himachal Pradesh,585,Jun-2021
24665,0.0,10.0,0.0,17-Jun-21,2021-06-17,Himachal Pradesh,10,Jun-2021
24666,344.0,0.0,0.0,18-Jun-21,2021-06-18,Himachal Pradesh,344,Jun-2021
24667,0.0,0.0,577.0,18-Jun-21,2021-06-18,Himachal Pradesh,577,Jun-2021
24668,0.0,5.0,0.0,18-Jun-21,2021-06-18,Himachal Pradesh,5,Jun-2021
24669,239.0,0.0,0.0,19-Jun-21,2021-06-19,Himachal Pradesh,239,Jun-2021
24670,0.0,0.0,432.0,19-Jun-21,2021-06-19,Himachal Pradesh,432,Jun-2021
24671,0.0,10.0,0.0,19-Jun-21,2021-06-19,Himachal Pradesh,10,Jun-2021
24672,128.0,0.0,0.0,20-Jun-21,2021-06-20,Himachal Pradesh,128,Jun-2021
24673,0.0,0.0,399.0,20-Jun-21,2021-06-20,Himachal Pradesh,399,Jun-2021
24674,0.0,3.0,0.0,20-Jun-21,2021-06-20,Himachal Pradesh,3,Jun-2021
24675,193.0,0.0,0.0,21-Jun-21,2021-06-21,Himachal Pradesh,193,Jun-2021
24676,0.0,0.0,490.0,21-Jun-21,2021-06-21,Himachal Pradesh,490,Jun-2021
24677,0.0,6.0,0.0,21-Jun-21,2021-06-21,Himachal Pradesh,6,Jun-2021
24678,188.0,0.0,0.0,22-Jun-21,2021-06-22,Himachal Pradesh,188,Jun-2021
24679,0.0,0.0,316.0,22-Jun-21,2021-06-22,Himachal Pradesh,316,Jun-2021
24680,0.0,5.0,0.0,22-Jun-21,2021-06-22,Himachal Pradesh,5,Jun-2021
24681,258.0,0.0,0.0,23-Jun-21,2021-06-23,Himachal Pradesh,258,Jun-2021
24682,0.0,0.0,234.0,23-Jun-21,2021-06-23,Himachal Pradesh,234,Jun-2021
24683,0.0,8.0,0.0,23-Jun-21,2021-06-23,Himachal Pradesh,8,Jun-2021
24684,161.0,0.0,0.0,24-Jun-21,2021-06-24,Himachal Pradesh,161,Jun-2021
24685,0.0,0.0,322.0,24-Jun-21,2021-06-24,Himachal Pradesh,322,Jun-2021
24686,0.0,2.0,0.0,24-Jun-21,2021-06-24,Himachal Pradesh,2,Jun-2021
24687,153.0,0.0,0.0,25-Jun-21,2021-06-25,Himachal Pradesh,153,Jun-2021
24688,0.0,0.0,318.0,25-Jun-21,2021-06-25,Himachal Pradesh,318,Jun-2021
24689,0.0,2.0,0.0,25-Jun-21,2021-06-25,Himachal Pradesh,2,Jun-2021
24690,184.0,0.0,0.0,26-Jun-21,2021-06-26,Himachal Pradesh,184,Jun-2021
24691,0.0,0.0,249.0,26-Jun-21,2021-06-26,Himachal Pradesh,249,Jun-2021
24692,0.0,6.0,0.0,26-Jun-21,2021-06-26,Himachal Pradesh,6,Jun-2021
24693,118.0,0.0,0.0,27-Jun-21,2021-06-27,Himachal Pradesh,118,Jun-2021
24694,0.0,0.0,244.0,27-Jun-21,2021-06-27,Himachal Pradesh,244,Jun-2021
24695,0.0,2.0,0.0,27-Jun-21,2021-06-27,Himachal Pradesh,2,Jun-2021
24696,148.0,0.0,0.0,28-Jun-21,2021-06-28,Himachal Pradesh,148,Jun-2021
24697,0.0,0.0,207.0,28-Jun-21,2021-06-28,Himachal Pradesh,207,Jun-2021
24698,0.0,3.0,0.0,28-Jun-21,2021-06-28,Himachal Pradesh,3,Jun-2021
24699,167.0,0.0,0.0,29-Jun-21,2021-06-29,Himachal Pradesh,167,Jun-2021
24700,0.0,0.0,208.0,29-Jun-21,2021-06-29,Himachal Pradesh,208,Jun-2021
24701,0.0,1.0,0.0,29-Jun-21,2021-06-29,Himachal Pradesh,1,Jun-2021
24702,143.0,0.0,0.0,30-Jun-21,2021-06-30,Himachal Pradesh,143,Jun-2021
24703,0.0,0.0,169.0,30-Jun-21,2021-06-30,Himachal Pradesh,169,Jun-2021
24704,0.0,2.0,0.0,30-Jun-21,2021-06-30,Himachal Pradesh,2,Jun-2021
24705,167.0,0.0,0.0,01-Jul-21,2021-07-01,Himachal Pradesh,167,Jul-2021
24706,0.0,0.0,149.0,01-Jul-21,2021-07-01,Himachal Pradesh,149,Jul-2021
24707,0.0,1.0,0.0,01-Jul-21,2021-07-01,Himachal Pradesh,1,Jul-2021
24708,150.0,0.0,0.0,02-Jul-21,2021-07-02,Himachal Pradesh,150,Jul-2021
24709,0.0,0.0,214.0,02-Jul-21,2021-07-02,Himachal Pradesh,214,Jul-2021
24710,0.0,1.0,0.0,02-Jul-21,2021-07-02,Himachal Pradesh,1,Jul-2021
24711,115.0,0.0,0.0,03-Jul-21,2021-07-03,Himachal Pradesh,115,Jul-2021
24712,0.0,0.0,243.0,03-Jul-21,2021-07-03,Himachal Pradesh,243,Jul-2021
24713,0.0,1.0,0.0,03-Jul-21,2021-07-03,Himachal Pradesh,1,Jul-2021
24714,87.0,0.0,0.0,04-Jul-21,2021-07-04,Himachal Pradesh,87,Jul-2021
24715,0.0,0.0,166.0,04-Jul-21,2021-07-04,Himachal Pradesh,166,Jul-2021
24716,0.0,1.0,0.0,04-Jul-21,2021-07-04,Himachal Pradesh,1,Jul-2021
24717,158.0,0.0,0.0,05-Jul-21,2021-07-05,Himachal Pradesh,158,Jul-2021
24718,0.0,0.0,165.0,05-Jul-21,2021-07-05,Himachal Pradesh,165,Jul-2021
24719,0.0,1.0,0.0,05-Jul-21,2021-07-05,Himachal Pradesh,1,Jul-2021
24720,145.0,0.0,0.0,06-Jul-21,2021-07-06,Himachal Pradesh,145,Jul-2021
24721,0.0,0.0,180.0,06-Jul-21,2021-07-06,Himachal Pradesh,180,Jul-2021
24722,0.0,1.0,0.0,06-Jul-21,2021-07-06,Himachal Pradesh,1,Jul-2021
24723,172.0,0.0,0.0,07-Jul-21,2021-07-07,Himachal Pradesh,172,Jul-2021
24724,0.0,0.0,159.0,07-Jul-21,2021-07-07,Himachal Pradesh,159,Jul-2021
24725,0.0,1.0,0.0,07-Jul-21,2021-07-07,Himachal Pradesh,1,Jul-2021
24726,128.0,0.0,0.0,08-Jul-21,2021-07-08,Himachal Pradesh,128,Jul-2021
24727,0.0,0.0,159.0,08-Jul-21,2021-07-08,Himachal Pradesh,159,Jul-2021
24728,0.0,0.0,0.0,08-Jul-21,2021-07-08,Himachal Pradesh,0,Jul-2021
24729,180.0,0.0,0.0,09-Jul-21,2021-07-09,Himachal Pradesh,180,Jul-2021
24730,0.0,0.0,129.0,09-Jul-21,2021-07-09,Himachal Pradesh,129,Jul-2021
24731,0.0,1.0,0.0,09-Jul-21,2021-07-09,Himachal Pradesh,1,Jul-2021
24732,138.0,0.0,0.0,10-Jul-21,2021-07-10,Himachal Pradesh,138,Jul-2021
24733,0.0,0.0,162.0,10-Jul-21,2021-07-10,Himachal Pradesh,162,Jul-2021
24734,0.0,3.0,0.0,10-Jul-21,2021-07-10,Himachal Pradesh,3,Jul-2021
24735,63.0,0.0,0.0,11-Jul-21,2021-07-11,Himachal Pradesh,63,Jul-2021
24736,0.0,0.0,150.0,11-Jul-21,2021-07-11,Himachal Pradesh,150,Jul-2021
24737,0.0,1.0,0.0,11-Jul-21,2021-07-11,Himachal Pradesh,1,Jul-2021
24738,93.0,0.0,0.0,12-Jul-21,2021-07-12,Himachal Pradesh,93,Jul-2021
24739,0.0,0.0,137.0,12-Jul-21,2021-07-12,Himachal Pradesh,137,Jul-2021
24740,0.0,1.0,0.0,12-Jul-21,2021-07-12,Himachal Pradesh,1,Jul-2021
24741,150.0,0.0,0.0,13-Jul-21,2021-07-13,Himachal Pradesh,150,Jul-2021
24742,0.0,0.0,151.0,13-Jul-21,2021-07-13,Himachal Pradesh,151,Jul-2021
24743,0.0,4.0,0.0,13-Jul-21,2021-07-13,Himachal Pradesh,4,Jul-2021
24744,93.0,0.0,0.0,14-Jul-21,2021-07-14,Himachal Pradesh,93,Jul-2021
24745,0.0,0.0,100.0,14-Jul-21,2021-07-14,Himachal Pradesh,100,Jul-2021
24746,0.0,3.0,0.0,14-Jul-21,2021-07-14,Himachal Pradesh,3,Jul-2021
24747,136.0,0.0,0.0,15-Jul-21,2021-07-15,Himachal Pradesh,136,Jul-2021
24748,0.0,0.0,174.0,15-Jul-21,2021-07-15,Himachal Pradesh,174,Jul-2021
24749,0.0,3.0,0.0,15-Jul-21,2021-07-15,Himachal Pradesh,3,Jul-2021
24750,126.0,0.0,0.0,16-Jul-21,2021-07-16,Himachal Pradesh,126,Jul-2021
24751,0.0,0.0,138.0,16-Jul-21,2021-07-16,Himachal Pradesh,138,Jul-2021
24752,0.0,2.0,0.0,16-Jul-21,2021-07-16,Himachal Pradesh,2,Jul-2021
24753,113.0,0.0,0.0,17-Jul-21,2021-07-17,Himachal Pradesh,113,Jul-2021
24754,0.0,0.0,138.0,17-Jul-21,2021-07-17,Himachal Pradesh,138,Jul-2021
24755,0.0,1.0,0.0,17-Jul-21,2021-07-17,Himachal Pradesh,1,Jul-2021
24756,54.0,0.0,0.0,18-Jul-21,2021-07-18,Himachal Pradesh,54,Jul-2021
24757,0.0,0.0,153.0,18-Jul-21,2021-07-18,Himachal Pradesh,153,Jul-2021
24758,0.0,2.0,0.0,18-Jul-21,2021-07-18,Himachal Pradesh,2,Jul-2021
24759,125.0,0.0,0.0,19-Jul-21,2021-07-19,Himachal Pradesh,125,Jul-2021
24760,0.0,0.0,163.0,19-Jul-21,2021-07-19,Himachal Pradesh,163,Jul-2021
24761,0.0,0.0,0.0,19-Jul-21,2021-07-19,Himachal Pradesh,0,Jul-2021
24762,102.0,0.0,0.0,20-Jul-21,2021-07-20,Himachal Pradesh,102,Jul-2021
24763,0.0,0.0,114.0,20-Jul-21,2021-07-20,Himachal Pradesh,114,Jul-2021
24764,0.0,0.0,0.0,20-Jul-21,2021-07-20,Himachal Pradesh,0,Jul-2021
24765,67.0,0.0,0.0,21-Jul-21,2021-07-21,Himachal Pradesh,67,Jul-2021
24766,0.0,0.0,83.0,21-Jul-21,2021-07-21,Himachal Pradesh,83,Jul-2021
24767,0.0,0.0,0.0,21-Jul-21,2021-07-21,Himachal Pradesh,0,Jul-2021
24768,115.0,0.0,0.0,22-Jul-21,2021-07-22,Himachal Pradesh,115,Jul-2021
24769,0.0,0.0,119.0,22-Jul-21,2021-07-22,Himachal Pradesh,119,Jul-2021
24770,0.0,2.0,0.0,22-Jul-21,2021-07-22,Himachal Pradesh,2,Jul-2021
24771,87.0,0.0,0.0,23-Jul-21,2021-07-23,Himachal Pradesh,87,Jul-2021
24772,0.0,0.0,129.0,23-Jul-21,2021-07-23,Himachal Pradesh,129,Jul-2021
24773,0.0,2.0,0.0,23-Jul-21,2021-07-23,Himachal Pradesh,2,Jul-2021
24774,130.0,0.0,0.0,24-Jul-21,2021-07-24,Himachal Pradesh,130,Jul-2021
24775,0.0,0.0,90.0,24-Jul-21,2021-07-24,Himachal Pradesh,90,Jul-2021
24776,0.0,2.0,0.0,24-Jul-21,2021-07-24,Himachal Pradesh,2,Jul-2021
24777,44.0,0.0,0.0,25-Jul-21,2021-07-25,Himachal Pradesh,44,Jul-2021
24778,0.0,0.0,133.0,25-Jul-21,2021-07-25,Himachal Pradesh,133,Jul-2021
24779,0.0,1.0,0.0,25-Jul-21,2021-07-25,Himachal Pradesh,1,Jul-2021
24780,139.0,0.0,0.0,26-Jul-21,2021-07-26,Himachal Pradesh,139,Jul-2021
24781,0.0,0.0,120.0,26-Jul-21,2021-07-26,Himachal Pradesh,120,Jul-2021
24782,0.0,2.0,0.0,26-Jul-21,2021-07-26,Himachal Pradesh,2,Jul-2021
24783,183.0,0.0,0.0,27-Jul-21,2021-07-27,Himachal Pradesh,183,Jul-2021
24784,0.0,0.0,118.0,27-Jul-21,2021-07-27,Himachal Pradesh,118,Jul-2021
24785,0.0,2.0,0.0,27-Jul-21,2021-07-27,Himachal Pradesh,2,Jul-2021
24786,116.0,0.0,0.0,28-Jul-21,2021-07-28,Himachal Pradesh,116,Jul-2021
24787,0.0,0.0,84.0,28-Jul-21,2021-07-28,Himachal Pradesh,84,Jul-2021
24788,0.0,2.0,0.0,28-Jul-21,2021-07-28,Himachal Pradesh,2,Jul-2021
24789,229.0,0.0,0.0,29-Jul-21,2021-07-29,Himachal Pradesh,229,Jul-2021
24790,0.0,0.0,73.0,29-Jul-21,2021-07-29,Himachal Pradesh,73,Jul-2021
24791,0.0,0.0,0.0,29-Jul-21,2021-07-29,Himachal Pradesh,0,Jul-2021
24792,146.0,0.0,0.0,30-Jul-21,2021-07-30,Himachal Pradesh,146,Jul-2021
24793,0.0,0.0,100.0,30-Jul-21,2021-07-30,Himachal Pradesh,100,Jul-2021
24794,0.0,0.0,0.0,30-Jul-21,2021-07-30,Himachal Pradesh,0,Jul-2021
24795,153.0,0.0,0.0,31-Jul-21,2021-07-31,Himachal Pradesh,153,Jul-2021
24796,0.0,0.0,71.0,31-Jul-21,2021-07-31,Himachal Pradesh,71,Jul-2021
24797,0.0,1.0,0.0,31-Jul-21,2021-07-31,Himachal Pradesh,1,Jul-2021
24798,134.0,0.0,0.0,01-Aug-21,2021-08-01,Himachal Pradesh,134,Aug-2021
24799,0.0,0.0,118.0,01-Aug-21,2021-08-01,Himachal Pradesh,118,Aug-2021
24800,0.0,0.0,0.0,01-Aug-21,2021-08-01,Himachal Pradesh,0,Aug-2021
24801,208.0,0.0,0.0,02-Aug-21,2021-08-02,Himachal Pradesh,208,Aug-2021
24802,0.0,0.0,132.0,02-Aug-21,2021-08-02,Himachal Pradesh,132,Aug-2021
24803,0.0,1.0,0.0,02-Aug-21,2021-08-02,Himachal Pradesh,1,Aug-2021
24804,220.0,0.0,0.0,03-Aug-21,2021-08-03,Himachal Pradesh,220,Aug-2021
24805,0.0,0.0,108.0,03-Aug-21,2021-08-03,Himachal Pradesh,108,Aug-2021
24806,0.0,1.0,0.0,03-Aug-21,2021-08-03,Himachal Pradesh,1,Aug-2021
24807,243.0,0.0,0.0,04-Aug-21,2021-08-04,Himachal Pradesh,243,Aug-2021
24808,0.0,0.0,145.0,04-Aug-21,2021-08-04,Himachal Pradesh,145,Aug-2021
24809,0.0,4.0,0.0,04-Aug-21,2021-08-04,Himachal Pradesh,4,Aug-2021
24810,256.0,0.0,0.0,05-Aug-21,2021-08-05,Himachal Pradesh,256,Aug-2021
24811,0.0,0.0,150.0,05-Aug-21,2021-08-05,Himachal Pradesh,150,Aug-2021
24812,0.0,4.0,0.0,05-Aug-21,2021-08-05,Himachal Pradesh,4,Aug-2021
24813,256.0,0.0,0.0,06-Aug-21,2021-08-06,Himachal Pradesh,256,Aug-2021
24814,0.0,0.0,137.0,06-Aug-21,2021-08-06,Himachal Pradesh,137,Aug-2021
24815,0.0,2.0,0.0,06-Aug-21,2021-08-06,Himachal Pradesh,2,Aug-2021
24816,356.0,0.0,0.0,07-Aug-21,2021-08-07,Himachal Pradesh,356,Aug-2021
24817,0.0,0.0,134.0,07-Aug-21,2021-08-07,Himachal Pradesh,134,Aug-2021
24818,0.0,0.0,0.0,07-Aug-21,2021-08-07,Himachal Pradesh,0,Aug-2021
24819,187.0,0.0,0.0,08-Aug-21,2021-08-08,Himachal Pradesh,187,Aug-2021
24820,0.0,0.0,172.0,08-Aug-21,2021-08-08,Himachal Pradesh,172,Aug-2021
24821,0.0,1.0,0.0,08-Aug-21,2021-08-08,Himachal Pradesh,1,Aug-2021
24822,310.0,0.0,0.0,09-Aug-21,2021-08-09,Himachal Pradesh,310,Aug-2021
24823,0.0,0.0,203.0,09-Aug-21,2021-08-09,Himachal Pradesh,203,Aug-2021
24824,0.0,1.0,0.0,09-Aug-21,2021-08-09,Himachal Pradesh,1,Aug-2021
24825,419.0,0.0,0.0,10-Aug-21,2021-08-10,Himachal Pradesh,419,Aug-2021
24826,0.0,0.0,186.0,10-Aug-21,2021-08-10,Himachal Pradesh,186,Aug-2021
24827,0.0,2.0,0.0,10-Aug-21,2021-08-10,Himachal Pradesh,2,Aug-2021
24828,374.0,0.0,0.0,11-Aug-21,2021-08-11,Himachal Pradesh,374,Aug-2021
24829,0.0,0.0,138.0,11-Aug-21,2021-08-11,Himachal Pradesh,138,Aug-2021
24830,0.0,2.0,0.0,11-Aug-21,2021-08-11,Himachal Pradesh,2,Aug-2021
24831,354.0,0.0,0.0,12-Aug-21,2021-08-12,Himachal Pradesh,354,Aug-2021
24832,0.0,0.0,239.0,12-Aug-21,2021-08-12,Himachal Pradesh,239,Aug-2021
24833,0.0,3.0,0.0,12-Aug-21,2021-08-12,Himachal Pradesh,3,Aug-2021
24834,333.0,0.0,0.0,13-Aug-21,2021-08-13,Himachal Pradesh,333,Aug-2021
24835,0.0,0.0,247.0,13-Aug-21,2021-08-13,Himachal Pradesh,247,Aug-2021
24836,0.0,2.0,0.0,13-Aug-21,2021-08-13,Himachal Pradesh,2,Aug-2021
24837,284.0,0.0,0.0,14-Aug-21,2021-08-14,Himachal Pradesh,284,Aug-2021
24838,0.0,0.0,197.0,14-Aug-21,2021-08-14,Himachal Pradesh,197,Aug-2021
24839,0.0,1.0,0.0,14-Aug-21,2021-08-14,Himachal Pradesh,1,Aug-2021
24840,182.0,0.0,0.0,15-Aug-21,2021-08-15,Himachal Pradesh,182,Aug-2021
24841,0.0,0.0,257.0,15-Aug-21,2021-08-15,Himachal Pradesh,257,Aug-2021
24842,0.0,3.0,0.0,15-Aug-21,2021-08-15,Himachal Pradesh,3,Aug-2021
24843,276.0,0.0,0.0,16-Aug-21,2021-08-16,Himachal Pradesh,276,Aug-2021
24844,0.0,0.0,334.0,16-Aug-21,2021-08-16,Himachal Pradesh,334,Aug-2021
24845,0.0,3.0,0.0,16-Aug-21,2021-08-16,Himachal Pradesh,3,Aug-2021
24846,300.0,0.0,0.0,17-Aug-21,2021-08-17,Himachal Pradesh,300,Aug-2021
24847,0.0,0.0,284.0,17-Aug-21,2021-08-17,Himachal Pradesh,284,Aug-2021
24848,0.0,6.0,0.0,17-Aug-21,2021-08-17,Himachal Pradesh,6,Aug-2021
24849,261.0,0.0,0.0,18-Aug-21,2021-08-18,Himachal Pradesh,261,Aug-2021
24850,0.0,0.0,230.0,18-Aug-21,2021-08-18,Himachal Pradesh,230,Aug-2021
24851,0.0,1.0,0.0,18-Aug-21,2021-08-18,Himachal Pradesh,1,Aug-2021
24852,297.0,0.0,0.0,19-Aug-21,2021-08-19,Himachal Pradesh,297,Aug-2021
24853,0.0,0.0,366.0,19-Aug-21,2021-08-19,Himachal Pradesh,366,Aug-2021
24854,0.0,1.0,0.0,19-Aug-21,2021-08-19,Himachal Pradesh,1,Aug-2021
24855,155.0,0.0,0.0,20-Aug-21,2021-08-20,Himachal Pradesh,155,Aug-2021
24856,0.0,0.0,401.0,20-Aug-21,2021-08-20,Himachal Pradesh,401,Aug-2021
24857,0.0,3.0,0.0,20-Aug-21,2021-08-20,Himachal Pradesh,3,Aug-2021
24858,200.0,0.0,0.0,21-Aug-21,2021-08-21,Himachal Pradesh,200,Aug-2021
24859,0.0,0.0,336.0,21-Aug-21,2021-08-21,Himachal Pradesh,336,Aug-2021
24860,0.0,1.0,0.0,21-Aug-21,2021-08-21,Himachal Pradesh,1,Aug-2021
24861,114.0,0.0,0.0,22-Aug-21,2021-08-22,Himachal Pradesh,114,Aug-2021
24862,0.0,0.0,310.0,22-Aug-21,2021-08-22,Himachal Pradesh,310,Aug-2021
24863,0.0,6.0,0.0,22-Aug-21,2021-08-22,Himachal Pradesh,6,Aug-2021
24864,233.0,0.0,0.0,23-Aug-21,2021-08-23,Himachal Pradesh,233,Aug-2021
24865,0.0,0.0,272.0,23-Aug-21,2021-08-23,Himachal Pradesh,272,Aug-2021
24866,0.0,5.0,0.0,23-Aug-21,2021-08-23,Himachal Pradesh,5,Aug-2021
24867,281.0,0.0,0.0,24-Aug-21,2021-08-24,Himachal Pradesh,281,Aug-2021
24868,0.0,0.0,257.0,24-Aug-21,2021-08-24,Himachal Pradesh,257,Aug-2021
24869,0.0,4.0,0.0,24-Aug-21,2021-08-24,Himachal Pradesh,4,Aug-2021
24870,198.0,0.0,0.0,25-Aug-21,2021-08-25,Himachal Pradesh,198,Aug-2021
24871,0.0,0.0,193.0,25-Aug-21,2021-08-25,Himachal Pradesh,193,Aug-2021
24872,0.0,1.0,0.0,25-Aug-21,2021-08-25,Himachal Pradesh,1,Aug-2021
24873,269.0,0.0,0.0,26-Aug-21,2021-08-26,Himachal Pradesh,269,Aug-2021
24874,0.0,0.0,247.0,26-Aug-21,2021-08-26,Himachal Pradesh,247,Aug-2021
24875,0.0,3.0,0.0,26-Aug-21,2021-08-26,Himachal Pradesh,3,Aug-2021
24876,186.0,0.0,0.0,27-Aug-21,2021-08-27,Himachal Pradesh,186,Aug-2021
24877,0.0,0.0,293.0,27-Aug-21,2021-08-27,Himachal Pradesh,293,Aug-2021
24878,0.0,3.0,0.0,27-Aug-21,2021-08-27,Himachal Pradesh,3,Aug-2021
24879,209.0,0.0,0.0,28-Aug-21,2021-08-28,Himachal Pradesh,209,Aug-2021
24880,0.0,0.0,357.0,28-Aug-21,2021-08-28,Himachal Pradesh,357,Aug-2021
24881,0.0,6.0,0.0,28-Aug-21,2021-08-28,Himachal Pradesh,6,Aug-2021
24882,123.0,0.0,0.0,29-Aug-21,2021-08-29,Himachal Pradesh,123,Aug-2021
24883,0.0,0.0,186.0,29-Aug-21,2021-08-29,Himachal Pradesh,186,Aug-2021
24884,0.0,1.0,0.0,29-Aug-21,2021-08-29,Himachal Pradesh,1,Aug-2021
24885,96.0,0.0,0.0,30-Aug-21,2021-08-30,Himachal Pradesh,96,Aug-2021
24886,0.0,0.0,201.0,30-Aug-21,2021-08-30,Himachal Pradesh,201,Aug-2021
24887,0.0,3.0,0.0,30-Aug-21,2021-08-30,Himachal Pradesh,3,Aug-2021
24888,207.0,0.0,0.0,31-Aug-21,2021-08-31,Himachal Pradesh,207,Aug-2021
24889,0.0,0.0,205.0,31-Aug-21,2021-08-31,Himachal Pradesh,205,Aug-2021
24890,0.0,3.0,0.0,31-Aug-21,2021-08-31,Himachal Pradesh,3,Aug-2021
24891,251.0,0.0,0.0,01-Sep-21,2021-09-01,Himachal Pradesh,251,Sep-2021
24892,0.0,0.0,104.0,01-Sep-21,2021-09-01,Himachal Pradesh,104,Sep-2021
24893,0.0,5.0,0.0,01-Sep-21,2021-09-01,Himachal Pradesh,5,Sep-2021
24894,205.0,0.0,0.0,02-Sep-21,2021-09-02,Himachal Pradesh,205,Sep-2021
24895,0.0,0.0,200.0,02-Sep-21,2021-09-02,Himachal Pradesh,200,Sep-2021
24896,0.0,1.0,0.0,02-Sep-21,2021-09-02,Himachal Pradesh,1,Sep-2021
24897,189.0,0.0,0.0,03-Sep-21,2021-09-03,Himachal Pradesh,189,Sep-2021
24898,0.0,0.0,206.0,03-Sep-21,2021-09-03,Himachal Pradesh,206,Sep-2021
24899,0.0,4.0,0.0,03-Sep-21,2021-09-03,Himachal Pradesh,4,Sep-2021
24900,215.0,0.0,0.0,04-Sep-21,2021-09-04,Himachal Pradesh,215,Sep-2021
24901,0.0,0.0,224.0,04-Sep-21,2021-09-04,Himachal Pradesh,224,Sep-2021
24902,0.0,1.0,0.0,04-Sep-21,2021-09-04,Himachal Pradesh,1,Sep-2021
24903,96.0,0.0,0.0,05-Sep-21,2021-09-05,Himachal Pradesh,96,Sep-2021
24904,0.0,0.0,219.0,05-Sep-21,2021-09-05,Himachal Pradesh,219,Sep-2021
24905,0.0,2.0,0.0,05-Sep-21,2021-09-05,Himachal Pradesh,2,Sep-2021
24906,228.0,0.0,0.0,06-Sep-21,2021-09-06,Himachal Pradesh,228,Sep-2021
24907,0.0,0.0,159.0,06-Sep-21,2021-09-06,Himachal Pradesh,159,Sep-2021
24908,0.0,2.0,0.0,06-Sep-21,2021-09-06,Himachal Pradesh,2,Sep-2021
24909,179.0,0.0,0.0,07-Sep-21,2021-09-07,Himachal Pradesh,179,Sep-2021
24910,0.0,0.0,193.0,07-Sep-21,2021-09-07,Himachal Pradesh,193,Sep-2021
24911,0.0,5.0,0.0,07-Sep-21,2021-09-07,Himachal Pradesh,5,Sep-2021
24912,163.0,0.0,0.0,08-Sep-21,2021-09-08,Himachal Pradesh,163,Sep-2021
24913,0.0,0.0,138.0,08-Sep-21,2021-09-08,Himachal Pradesh,138,Sep-2021
24914,0.0,4.0,0.0,08-Sep-21,2021-09-08,Himachal Pradesh,4,Sep-2021
24915,161.0,0.0,0.0,09-Sep-21,2021-09-09,Himachal Pradesh,161,Sep-2021
24916,0.0,0.0,139.0,09-Sep-21,2021-09-09,Himachal Pradesh,139,Sep-2021
24917,0.0,6.0,0.0,09-Sep-21,2021-09-09,Himachal Pradesh,6,Sep-2021
24918,202.0,0.0,0.0,10-Sep-21,2021-09-10,Himachal Pradesh,202,Sep-2021
24919,0.0,0.0,237.0,10-Sep-21,2021-09-10,Himachal Pradesh,237,Sep-2021
24920,0.0,2.0,0.0,10-Sep-21,2021-09-10,Himachal Pradesh,2,Sep-2021
24921,167.0,0.0,0.0,11-Sep-21,2021-09-11,Himachal Pradesh,167,Sep-2021
24922,0.0,0.0,224.0,11-Sep-21,2021-09-11,Himachal Pradesh,224,Sep-2021
24923,0.0,5.0,0.0,11-Sep-21,2021-09-11,Himachal Pradesh,5,Sep-2021
24924,87.0,0.0,0.0,12-Sep-21,2021-09-12,Himachal Pradesh,87,Sep-2021
24925,0.0,0.0,170.0,12-Sep-21,2021-09-12,Himachal Pradesh,170,Sep-2021
24926,0.0,1.0,0.0,12-Sep-21,2021-09-12,Himachal Pradesh,1,Sep-2021
24927,202.0,0.0,0.0,13-Sep-21,2021-09-13,Himachal Pradesh,202,Sep-2021
24928,0.0,0.0,214.0,13-Sep-21,2021-09-13,Himachal Pradesh,214,Sep-2021
24929,0.0,3.0,0.0,13-Sep-21,2021-09-13,Himachal Pradesh,3,Sep-2021
24930,195.0,0.0,0.0,14-Sep-21,2021-09-14,Himachal Pradesh,195,Sep-2021
24931,0.0,0.0,181.0,14-Sep-21,2021-09-14,Himachal Pradesh,181,Sep-2021
24932,0.0,3.0,0.0,14-Sep-21,2021-09-14,Himachal Pradesh,3,Sep-2021
24933,215.0,0.0,0.0,15-Sep-21,2021-09-15,Himachal Pradesh,215,Sep-2021
24934,0.0,0.0,95.0,15-Sep-21,2021-09-15,Himachal Pradesh,95,Sep-2021
24935,0.0,2.0,0.0,15-Sep-21,2021-09-15,Himachal Pradesh,2,Sep-2021
24936,127.0,0.0,0.0,16-Sep-21,2021-09-16,Himachal Pradesh,127,Sep-2021
24937,0.0,0.0,206.0,16-Sep-21,2021-09-16,Himachal Pradesh,206,Sep-2021
24938,0.0,3.0,0.0,16-Sep-21,2021-09-16,Himachal Pradesh,3,Sep-2021
24939,209.0,0.0,0.0,17-Sep-21,2021-09-17,Himachal Pradesh,209,Sep-2021
